Row ID,Customer Name,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9120,Ross Baird,US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7,0,10.584
9121,Ross Baird,US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5,0,46.953
9122,Jason Klamczynski,CA-2017-122007,3/18/2017,3/20/2017,Second Class,JK-15325,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494
9123,Patrick Ryan,CA-2017-162250,11/24/2017,11/24/2017,Same Day,PR-18880,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501
9124,Eric Hoffmann,US-2016-158288,11/26/2016,11/28/2016,Second Class,EH-13945,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566
9125,Matt Abelman,CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208
9126,Matt Abelman,CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,4,0.6,-2.1376
9127,Michelle Arnett,CA-2015-157028,11/28/2015,12/3/2015,Standard Class,MA-17995,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0,3.4776
9128,Jeremy Lonsdale,CA-2017-112473,5/25/2017,6/1/2017,Standard Class,JL-15505,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806
9129,Aaron Smayling,US-2017-147655,9/4/2017,9/5/2017,First Class,AS-10045,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716
9130,Dan Campbell,CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176
9131,Dan Campbell,CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324
9132,Michael Dominguez,CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856
9133,Michael Dominguez,CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860,Corporate,United States,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0,36.2877
9134,Rick Huthwaite,CA-2015-157805,8/31/2015,9/4/2015,Standard Class,RH-19510,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,41.697
9135,Thomas Boland,CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716
9136,Thomas Boland,CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,0.2,-5.1984
9137,Thomas Boland,CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,United States,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668
9138,Eric Barreto,CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224
9139,Eric Barreto,CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572
9140,Bryan Mills,CA-2014-106971,9/2/2014,9/8/2014,Standard Class,BM-11785,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888
9141,Bradley Talbott,CA-2017-123029,9/30/2017,10/2/2017,Second Class,BT-11530,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994
9142,Fred Wasserman,CA-2016-139409,9/5/2016,9/7/2016,First Class,FW-14395,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208
9143,Rick Duston,US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044
9144,Rick Duston,US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955
9145,Rick Duston,US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0,18.821
9146,Theone Pippenger,CA-2015-126970,9/20/2015,9/24/2015,Standard Class,TP-21130,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.808,3,0.8,-4.4928
9147,Claudia Bergmann,US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,United States,Burlington,Vermont,05408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.9914
9148,Claudia Bergmann,US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,United States,Burlington,Vermont,05408,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,6,0,2.7336
9149,Claudia Bergmann,US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,United States,Burlington,Vermont,05408,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,1564.29,13,0,406.7154
9150,Quincy Jones,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0,66.5088
9151,Quincy Jones,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376
9152,Kunst Miller,US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686
9153,Kunst Miller,US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45
9154,Kunst Miller,US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,16.464,7,0.2,1.8522
9155,Khloe Miller,CA-2016-132990,8/1/2016,8/3/2016,Second Class,KM-16660,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382
9156,Ionia McGrath,CA-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384
9157,Marina Lichtenstein,CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.5292
9158,Marina Lichtenstein,CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,United States,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0,124.6752
9159,Marina Lichtenstein,CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0,104.7222
9160,Gary Hansen,CA-2016-118934,8/9/2016,8/14/2016,Standard Class,GH-14410,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,0.7,-3.0366
9161,Gary Hansen,CA-2016-118934,8/9/2016,8/14/2016,Standard Class,GH-14410,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92
9162,Arthur Gainer,CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0,32.4688
9163,Arthur Gainer,CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0,176.8026
9164,Maureen Gnade,CA-2015-164007,6/8/2015,6/12/2015,Standard Class,MG-17695,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425
9165,Maureen Gnade,CA-2015-164007,6/8/2015,6/12/2015,Standard Class,MG-17695,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602
9166,Max Jones,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,United States,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64
9167,Max Jones,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0,50.328
9168,Max Jones,CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,United States,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432
9169,Sanjit Jacobs,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0,147.0896
9170,Sanjit Jacobs,CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0,21.0128
9171,Laurel Beltran,US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598
9172,Laurel Beltran,US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1,0,22.992
9173,Laurel Beltran,US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.588
9174,Laurel Beltran,US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.2308
9175,Sarah Brown,CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
9176,Sarah Brown,CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
9177,Corey Catlett,CA-2016-118178,3/19/2016,3/24/2016,Standard Class,CC-12610,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724
9178,Darren Powers,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0,3.9144
9179,Darren Powers,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Consumer,United States,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.149
9180,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425
9181,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
9182,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673
9183,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064
9184,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
9185,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
9186,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898
9187,Jeremy Lonsdale,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468
9188,Sean Miller,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.488,2,0.2,-0.6976
9189,Sean Miller,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,United States,Allentown,Pennsylvania,18103,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024
9190,Sean Miller,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768
9191,Sean Miller,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99
9192,Sean Miller,US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49
9193,Barry Blumstein,CA-2015-141810,11/2/2015,11/7/2015,Standard Class,BB-10990,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952
9194,Barry Blumstein,CA-2015-141810,11/2/2015,11/7/2015,Standard Class,BB-10990,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
9195,Philip Brown,CA-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,Consumer,United States,Avondale,Arizona,85323,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994
9196,Philip Brown,CA-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614
9197,Greg Matthias,CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,United States,San Jose,California,95123,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.1808
9198,Greg Matthias,CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,United States,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3
9199,Greg Matthias,CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,United States,San Jose,California,95123,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.0808
9200,Greg Matthias,CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,United States,San Jose,California,95123,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1,0.2,32.098
9201,Nick Radford,CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Consumer,United States,Perth Amboy,New Jersey,8861,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0,12.098
9202,Nick Radford,CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Consumer,United States,Perth Amboy,New Jersey,8861,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106
9203,Edward Hooks,CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632
9204,Edward Hooks,CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,Corporate,United States,New York City,New York,10011,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0,32.186
9205,Fred Hopkins,CA-2016-104689,12/1/2016,12/5/2016,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0,6.912
9206,Brian Thompson,CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,United States,Milford,Connecticut,6460,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892
9207,Brian Thompson,CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,United States,Milford,Connecticut,6460,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0,24.8832
9208,Adrian Barton,CA-2017-140781,8/3/2017,8/7/2017,Standard Class,AB-10105,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
9209,Scot Coram,CA-2017-141747,8/3/2017,8/8/2017,Second Class,SC-20230,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756
9210,Roy Skaria,CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,United States,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0,3.4944
9211,Roy Skaria,CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
9212,Arianne Irving,CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,Consumer,United States,Roseville,California,95661,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312
9213,Denny Joy,CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
9214,Denny Joy,CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984
9215,Barbara Fisher,US-2017-120908,9/30/2017,10/2/2017,First Class,BF-10975,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
9216,Tiffany House,CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0,15.552
9217,Jason Gross,CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,Corporate,United States,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
9218,Arthur Wiediger,US-2017-118157,11/14/2017,11/17/2017,First Class,AW-10930,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
9219,Joni Wasserman,US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.688,7,0.2,3.3516
9220,Joni Wasserman,US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996
9221,Michelle Huthwaite,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0,5.2029
9222,Michelle Huthwaite,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396
9223,Michelle Huthwaite,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416
9224,Frank Merwin,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188
9225,Frank Merwin,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
9226,Frank Merwin,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
9227,Frank Merwin,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286
9228,George Zrebassa,CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
9229,Tracy Collins,CA-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
9230,Tracy Blumstein,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
